"Registracijas_kods","Nosaukums","Taksacijas_gads_ceturksnis","Samaksato_VID_administreto_nodoklu_kopsumma_tukst_EUR","Taja_skaita_PVN_iemaksa","Taja_skaita_PVN_atmaksa","Taja_skaita_IIN_summa","Taja_skaita_VSAOI_summa","Videjais_nodarbinato_personu_skaits_cilv"
"40002033364","UNDA IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002033788","BERG HOUSE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40002033970","VALSER IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002034016","BEATA-MARIJA IK","2026. gada 1. ceturksnis","0.02","0.02","0.00","0.00","0.00","0"
"40002034355","LIGUTA IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002034745","BE AT HOME24 SIA","2026. gada 1. ceturksnis"," -0.04"," -0.09","0.00","0.00","0.00","0"
"40002034904","SIGMA B IK","2026. gada 1. ceturksnis","0.43","0.08","0.00","0.00","0.35","1"
"40002035011","KRUPIS SIA","2026. gada 1. ceturksnis","14.08","9.16","0.00","1.11","3.58","4"
"40002035469","KRABIS K SIA","2026. gada 1. ceturksnis","11.40","8.15","0.00","0.51","2.74","3"
"40002035577","MARTA IP SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002035628","TIMKA SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002035702","PELLE SIA","2026. gada 1. ceturksnis","5.50","3.60","0.00","0.27","1.63","2"
"40002035844","ALBERTA ALEX SIA","2026. gada 1. ceturksnis","0.02","0.00","0.00","0.01","0.01","1"
"40002035933","ZOLITŪDE S IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002036093","ĀRSTA VIKTORA VESTERMAŅA PRIVĀTPRAKSE IK","2026. gada 1. ceturksnis","0.66","0.28","0.00","0.15","0.23","1"
"40002036430","DZINTRA UPENIECE IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002036604","RLA SIA","2026. gada 1. ceturksnis","7.09","2.49","0.00","1.69","2.91","4"
"40002036623","AKVASERVISS SIA","2026. gada 1. ceturksnis","9.83","4.88","0.00","0.57","4.35","6"
"40002036661","BESTS IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002037239","GIR SIA","2026. gada 1. ceturksnis","3.22","1.55","0.00","0.52","1.15","1"
"40002037332","TRIGS IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002037402","RIG IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002037436","MV1 IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002037864","SINDA SIA","2026. gada 1. ceturksnis","5.70","2.12","0.00","0.48","2.63","4"
"40002037949","VENTRA IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002038287","RITA SEMENA IK","2026. gada 1. ceturksnis","0.43","0.43","0.00","0.00","0.00","1"
"40002038592","DOMINANTE PLUS SIA","2026. gada 1. ceturksnis","5.46","3.61","0.00","0.55","1.29","2"
"40002038906","DEKORATĪVI LIETIŠĶĀS MĀKSLAS GALERIJA APSĪDA IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002038963","DZIRDE IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002039009","SOFTIB SIA","2026. gada 1. ceturksnis","0.08","0.00","0.00","0.00","0.00","0"
"40002039352","DUETS A SIA","2026. gada 1. ceturksnis","0.02","0.00","0.00","0.00","0.00","0"
"40002039812","ANGARS SIA","2026. gada 1. ceturksnis","105.77","27.21","0.00","13.21","35.23","24"
"40002039850","TŪRISMA AĢENTŪRA TĒVZEME SIA","2026. gada 1. ceturksnis","0.81","0.21","0.00","0.11","0.49","2"
"40002040027","ALANE PLUSS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","2"
"40002040084","DARTS M IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002040169","KASAKOVSKA PAKALPOJUMU KOMPLEKSS IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002040192","JĀNIS A SIA","2026. gada 1. ceturksnis","2.56","0.00","0.00","1.00","1.56","3"
"40002040277","IGREK R SIA","2026. gada 1. ceturksnis","26.78","14.17","0.00","2.54","9.56","9"
"40002040370","RULLIS IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002040667","AGS 1 SIA","2026. gada 1. ceturksnis","0.04","0.00","0.01","0.00","0.00","0"
"40002040775","VĪGA IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002041018","INTI-METĀLS SIA","2026. gada 1. ceturksnis","12.87","9.74","0.00","0.48","2.64","4"
"40002041037","GREIVS SIA","2026. gada 1. ceturksnis","0.99","0.00","0.00","0.04","0.95","1"
"40002041111","ALSI SIA","2026. gada 1. ceturksnis","0.19","0.00","0.00","0.00","0.19","2"
"40002041200","ŠĶIRSTS D SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40002041408","KUR SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002041516","ABI-2 SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002041592","MAIGA-M IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002041643","STRODES ALSES IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002041658","TANGO SIA","2026. gada 1. ceturksnis","1.02","0.00","0.00","0.15","0.57","1"
"40002041747","DR. SOLOMATINA ACU REHABILITĀCIJAS UN REDZES KOREKCIJAS CENTRS SIA","2026. gada 1. ceturksnis","182.76","0.00","0.00","63.23","119.46","60"
"40002041910","GRAND LTD SIA","2026. gada 1. ceturksnis","6.48","3.43","0.65","0.97","2.72","5"
"40002042013","SIRIUS BALTIK SIA","2026. gada 1. ceturksnis","8.42","5.94","1.89","1.48","1.57","3"
"40002042352","DELFIA SIA","2026. gada 1. ceturksnis","0.69","0.00","0.00","0.00","0.69","1"
"40002042526","JUVIKA IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002042687","JP SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","3"
"40002042704","NES IK","2026. gada 1. ceturksnis","0.66","0.35","0.08","0.08","0.31","1"
"40002042776","ALS SERVISS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002043061","ŠADOLS SIA","2026. gada 1. ceturksnis","0.43","0.00","0.04","0.16","0.25","3"
"40002043201","ELECTRONIC SOLUTIONS SIA","2026. gada 1. ceturksnis","4.98","0.45","0.00","1.73","2.79","3"
"40002043216","ANTOLS-HIM SIA","2026. gada 1. ceturksnis","5.57","4.69","0.00","0.00","0.87","2"
"40002043362","ŠMITU ZOBĀRSTNIECĪBA SIA","2026. gada 1. ceturksnis","41.09","0.00","0.00","14.31","26.77","12"
"40002043396","ATVARS IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002043466","EDEM FLORA IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002043502","KIANG SIA","2026. gada 1. ceturksnis","1.10","0.22","0.00","0.10","0.78","1"
"40002044067","AZIA SIA","2026. gada 1. ceturksnis","0.88","0.39","0.00","0.03","0.45","1"
"40002044315","IRARS SIA","2026. gada 1. ceturksnis"," -0.46","0.00","0.51","0.02","0.03","1"
"40002044476","FENIKSS M SIA","2026. gada 1. ceturksnis","0.29","0.00","0.00","0.04","0.25","1"
"40002044512","BOSHE IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002044692","LD BALTIJA SIA","2026. gada 1. ceturksnis","0.48","0.00","0.00","0.00","0.29","0"
"40002044828","NORFOLDS IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002044885","DOMAS SPĒKS SIA","2026. gada 1. ceturksnis","0.06","0.00","0.00","0.02","0.04","1"
"40002044902","JANATS SIA","2026. gada 1. ceturksnis","3.27","2.36","0.12","0.14","0.89","1"
"40002045039","KRASTS A SIA","2026. gada 1. ceturksnis","20.28","7.60","0.00","2.69","9.97","14"
"40002045062","ZVĒRINĀTA REVIDENTA A. KALNIŅAS BIROJS SIA","2026. gada 1. ceturksnis","9.95","2.58","0.02","2.47","4.91","2"
"40002045289","VAGUNTA SIA","2026. gada 1. ceturksnis","1.09","0.35","0.00","0.02","0.72","1"
"40002045293","RINAKO SIA","2026. gada 1. ceturksnis","0.15","0.00","0.00","0.00","0.00","0"
"40002045306","LAVL SIA","2026. gada 1. ceturksnis","18.03","14.87","0.00","0.63","2.45","2"
"40002045448","ROTLEMS IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002045664","VULKONS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002045768","MILVOKS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40002045787","LIMBAŽI-TAXI SIA","2026. gada 1. ceturksnis","1.14","0.00","0.00","0.06","1.08","2"
"40002045842","DIM VOL SIA","2026. gada 1. ceturksnis","6.96","2.29","0.00","0.94","3.27","2"
"40002046049","LAVRO SIA","2026. gada 1. ceturksnis","1.57","0.00","0.00","0.19","1.37","3"
"40002046157","KAMENĪTE PLUS SIA","2026. gada 1. ceturksnis","2.28","1.38","0.00","0.11","0.78","1"
"40002046180","AUDITORU FIRMA FINANSISTS SIA","2026. gada 1. ceturksnis","86.48","60.25","0.00","7.88","14.60","8"
"40002046477","REZERVĪTE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002046513","LEIDA SIA","2026. gada 1. ceturksnis","1.40","0.33","0.00","0.19","0.88","2"
"40002046693","RITTA-O IK","2026. gada 1. ceturksnis"," -0.77","0.00","0.91","0.00","0.14","0"
"40002046848","POLONIJA SIA","2026. gada 1. ceturksnis","3.52","0.89","0.00","0.45","2.17","4"
"40002047063","GARDENIKA SIA","2026. gada 1. ceturksnis"," -0.05","0.00","0.11","0.00","0.00","0"
"40002047241","GAITE IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002047294","MARVELS LTD SIA","2026. gada 1. ceturksnis","5.65","1.98","0.08","0.42","3.33","3"
"40002047701","A.J. IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002047716","COILWIND SIA","2026. gada 1. ceturksnis","3.90","1.75","0.00","0.35","1.80","3"
"40002047966","E FORMA SIA","2026. gada 1. ceturksnis","7.10","2.10","0.00","1.76","3.25","2"
"40002048533","VAKARIŅŠ SIA","2026. gada 1. ceturksnis","10.74","3.75","0.00","1.26","5.70","9"
"40002048783","ALEKSA PLUS SIA","2026. gada 1. ceturksnis","0.60","0.44","0.00","0.07","0.09","1"
"40002048942","ELITA LK IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002049172","TIMOKS IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002049219","CNC SERVISS SIA","2026. gada 1. ceturksnis","6.19","4.84","0.00","0.11","1.23","2"
"40002049346","KARISMA SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002049613","NB PROJEKTS IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002049755","JUGLIS SIA","2026. gada 1. ceturksnis","0.62","0.00","0.00","0.00","0.62","2"
"40002049825","JURIJS R IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002049897","TIK IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002050190","KĀRIJAS SIA","2026. gada 1. ceturksnis","0.87","0.00","0.00","0.17","0.70","2"
"40002050345","PT TEHNIKA SIA","2026. gada 1. ceturksnis","131.81","115.95","1.98","5.38","12.11","9"
"40002050434","JUNKIRS IK","2026. gada 1. ceturksnis","1.13","0.04","0.00","0.08","0.98","3"
"40002050472","PT INVEST SIA","2026. gada 1. ceturksnis","2.02","1.63","0.00","0.13","0.25","0"
"40002050542","TORI R IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002050595","PREMIUM TRANSFER SIA","2026. gada 1. ceturksnis","0.88","0.65","0.00","0.19","0.00","0"
"40002050792","RELLI SIA","2026. gada 1. ceturksnis","1.74","0.59","0.00","0.04","1.07","4"
"40002050858","BEBRS-E IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002050913","GKG SIA","2026. gada 1. ceturksnis","0.03","0.00","0.00","0.00","0.00","0"
"40002051020","EOSA SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40002051054","A.RIMEICĀNES ASB IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002051374","RATIO LM IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002051425","VASOL SIA","2026. gada 1. ceturksnis","1.59","0.96","1.23","0.18","1.67","4"
"40002051444","APDROŠINĀŠANAS BIROJS AE SIA","2026. gada 1. ceturksnis","2.72","0.00","0.00","0.48","2.24","2"
"40002051533","LATMED-PRO SIA","2026. gada 1. ceturksnis","56.07","34.13","0.00","8.51","13.43","4"
"40002051590","I & M RĪGĀ IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002051800","KALNDORES IK","2026. gada 1. ceturksnis","0.27","0.00","0.00","0.10","0.16","1"
"40002051834","MARINEKS SIA","2026. gada 1. ceturksnis","16.67","9.79","0.00","1.00","5.87","8"
"40002051849","SAULGRIEŽI GL IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002051942","HERMA PLASTS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002052134","MINAR IK","2026. gada 1. ceturksnis","0.89","0.00","0.00","0.12","0.77","1"
"40002052168","ŽIZELE A IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002052257","RGR BŪVE SIA","2026. gada 1. ceturksnis","10.77","0.00","10.38","6.04","15.10","14"
"40002052280","VALTERI SIA","2026. gada 1. ceturksnis","14.14","5.99","0.00","2.14","5.56","4"
"40002052308","MAGRO SIA","2026. gada 1. ceturksnis","0.12","0.00","0.00","0.05","0.07","0"
"40002052416","GUNVALDS IK","2026. gada 1. ceturksnis","0.23","0.23","0.00","0.00","0.00","0"
"40002052435","RASI SIA","2026. gada 1. ceturksnis","24.74","17.15","0.00","1.25","6.01","7"
"40002052609","E.KIZENBAHA KONSULTĀCIJU BIROJS SIA","2026. gada 1. ceturksnis","0.03","0.00","0.00","0.01","0.02","1"
"40002052740","2002 SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40002052948","KOKAPSTRĀDES DARBNĪCA SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40002053036","KISSENS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002053182","ZĀLITE AP SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002053271","SN PLUSS SIA","2026. gada 1. ceturksnis","2.62","0.00","0.00","0.69","1.93","4"
"40002053341","ALEX INDUSTRY SIA","2026. gada 1. ceturksnis","68.75","49.00","0.00","4.16","11.08","8"
"40002053360","FILA IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002053407","KORNELI SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002053568","MAKENS SIA","2026. gada 1. ceturksnis","19.79","13.43","0.00","1.38","4.98","5"
"40002053587","V.M.1 SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40002053642","ITA Z SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40002053746","DENTILS IK","2026. gada 1. ceturksnis","1.86","0.00","0.00","0.70","1.16","2"
"40002053873","MARIJA A SIA","2026. gada 1. ceturksnis","0.25","0.12","0.00","0.00","0.08","1"
"40002053977","KOVO P SIA","2026. gada 1. ceturksnis","8.59","3.93","0.00","0.51","4.14","8"
"40002053996","MĀRTIŅA AĢENTI IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002054027","RĪGAS ĀDAS IK","2026. gada 1. ceturksnis","21.03","15.73","0.00","1.05","4.25","6"
"40002054239","JURES IK SIA","2026. gada 1. ceturksnis","0.41","0.00","0.00","0.00","0.40","3"
"40002054332","KLAS S SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40002054493","JUALEKS SIA","2026. gada 1. ceturksnis","6.72","6.03","1.00","0.21","0.32","1"
"40002054578","JEĻENA J.S. IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002054614","ZELTA KARINA SIA","2026. gada 1. ceturksnis","0.44","0.00","0.00","0.19","0.25","0"
"40002054633","SPT T SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40002054690","VALDAS BĒRZIŅAS MADONAS TŪRISMA BIROJS IK","2026. gada 1. ceturksnis","0.08","0.00","0.00","0.02","0.05","2"
"40002054756","VGN IK","2026. gada 1. ceturksnis","0.14","0.16","0.02","0.00","0.00","0"
"40002054879","SERGEJS UN CO IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002054883","TUMES APTIEKA SIA","2026. gada 1. ceturksnis","15.20","6.28","0.00","2.43","6.48","5"
"40002054898","ZINTNIEKS SIA","2026. gada 1. ceturksnis"," -2.74","0.00","5.27","0.34","2.18","2"
"40002054949","LATVIJAS ĀDAS SIA","2026. gada 1. ceturksnis","1.21","0.31","0.00","0.11","0.78","1"
"40002055003","AMINA UN KO IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002055075","LASD SIA","2026. gada 1. ceturksnis","4.69","0.00","0.00","0.93","3.76","5"
"40002055179","AKVATONS SIA","2026. gada 1. ceturksnis","7.29","5.75","0.00","0.00","0.78","1"
"40002055198","ALKS PLUS IK","2026. gada 1. ceturksnis"," -0.13","0.00","0.42","0.00","0.29","1"
"40002055268","FOL IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002055304","TEHSERVISS SIA","2026. gada 1. ceturksnis","154.12","118.26","0.00","9.03","25.54","17"
"40002055395","TITRA SIA","2026. gada 1. ceturksnis","0.19","0.00","0.00","0.08","0.11","1"
"40002055412","PRIECIŅŠ SIA","2026. gada 1. ceturksnis"," -1.12","0.00","1.65","0.08","0.44","2"
"40002055520","MARI AN SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002055535","F.A.V. SIA","2026. gada 1. ceturksnis","19.58","6.24","0.00","2.46","10.86","13"
"40002055554","MAIRA G. SIA","2026. gada 1. ceturksnis","0.15","0.00","0.00","0.00","0.00","0"
"40002055588","FELIKS A IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002055709","IRĒNA & K IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002055997","LILJANA SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002056066","DUETS 96 SIA","2026. gada 1. ceturksnis","3.20","1.89","0.00","0.52","0.78","1"
"40002056102","INESE UN E SIA","2026. gada 1. ceturksnis","13.33","6.58","0.00","1.20","5.54","8"
"40002056121","NEO P SIA","2026. gada 1. ceturksnis","0.06","0.00","0.00","0.00","0.06","1"
"40002056193","ZEMNIEKU VET. APTIEKA SIA","2026. gada 1. ceturksnis","4.29","1.96","0.00","0.87","1.46","3"
"40002056297","IJV SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002056456","TIK-TAK 1 SIA","2026. gada 1. ceturksnis","19.58","11.06","0.00","1.44","7.08","8"
"40002056526","GVIDIS SIA","2026. gada 1. ceturksnis","7.63","1.03","0.00","1.79","2.92","3"
"40002056598","AUDITORFIRMA PADOMS SIA","2026. gada 1. ceturksnis","7.75","0.46","5.35","3.38","9.26","8"
"40002056672","STK SIA","2026. gada 1. ceturksnis","1.46","0.49","0.09","0.29","0.77","2"
"40002056812","EKSOTISKIE AUGĻI SIA","2026. gada 1. ceturksnis","4.17","0.97","0.00","0.34","2.85","5"
"40002056850","ESALAI IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002057184","RENEKSS SIA","2026. gada 1. ceturksnis","17.98","3.77","9.64","4.56","19.26","25"
"40002057201","AUTO LARS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002057292","SVK 50 IK","2026. gada 1. ceturksnis","2.26","0.23","0.00","0.25","1.78","4"
"40002057790","VELVE 2 SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002057894","RIAL MV IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002057979","NEOKOMS SIA","2026. gada 1. ceturksnis","9.78","2.28","0.71","2.31","5.89","5"
"40002058160","M.PELSES ASB SIA","2026. gada 1. ceturksnis","2.22","0.00","0.00","0.24","0.81","1"
"40002058207","MARITA IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002058230","NORAS LG IK","2026. gada 1. ceturksnis","1.25","0.00","0.00","0.26","0.98","2"
"40002058461","RAYNIK SIA","2026. gada 1. ceturksnis","6.65","4.26","0.00","0.74","1.64","3"
"40002058476","VIANTE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002058531","DANSART SIA","2026. gada 1. ceturksnis","6.04","5.82","0.56","0.09","0.68","2"
"40002058635","DOKOTA IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002058654","AIZSTRAUMES IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002058758","VALENS IK","2026. gada 1. ceturksnis","0.08","0.00","0.00","0.00","0.00","0"
"40002058851","ZĀĻI VM SIA","2026. gada 1. ceturksnis","2.89","0.27","0.00","0.67","1.93","6"
"40002058921","ANVIS SIA","2026. gada 1. ceturksnis","90.74","39.70","0.00","11.19","39.28","38"
"40002058940","JUSAS IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002059039","HAOLTS IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002059128","LILI 1 SIA","2026. gada 1. ceturksnis","0.07","0.00","0.00","0.00","0.07","1"
"40002059202","S+KO TIRDZNIECĪBA SIA","2026. gada 1. ceturksnis","7.35","1.49","0.00","1.16","4.69","11"
"40002059240","ĻUMIKS IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002059575","STASIS IK","2026. gada 1. ceturksnis","3.63","1.56","0.00","0.58","1.48","2"
"40002059787","ROZELLA IK","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40002059999","MULTI MEDIJS SIA","2026. gada 1. ceturksnis","0.11","0.06","0.00","0.00","0.00","0"
"40002060019","KARINA 95 SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40002060023","MEDICĪNAS CENTRS MĀ-RE SIA","2026. gada 1. ceturksnis","1.44","0.00","0.00","0.48","0.96","2"
"40002060080","PANDUS SIA","2026. gada 1. ceturksnis","7.10","3.41","0.18","0.66","3.21","3"
"40002060165","MĀZARS SIA","2026. gada 1. ceturksnis","3.95","1.47","0.13","0.40","2.20","2"
